conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1801541472703156695,Fri Jun 14 09:05:32 +0000 2024,0,Bisa bisanya ini biznet gk pernah ada masalah tpi giliran 1 menit menjelang deadline malah gk bisa konek internet Untung mulmed skrg gk cutoff https://t.co/YcxpK3qcQ2,1801541472703156695,https://pbs.twimg.com/media/GQBbsL3akAAjpVp.png,,in,,0,1,0,https://x.com/alif5623/status/1801541472703156695,616080252,alif5623
1801538466431569990,Fri Jun 14 08:53:36 +0000 2024,0,dari kemarin kirain hp gue yg perlu di ganti krn loading for douyin and twt video is so slow ternyata yg bermasalah biznet nya ~ cuz i've tried watching both on pc hasilnya sama loading teroooossss,1801538466431569990,,,in,nowhere,0,1,0,https://x.com/mideoyo/status/1801538466431569990,1231096015677034502,mideoyo
1801532737360191694,Fri Jun 14 08:30:50 +0000 2024,0,ini kenapa sih gw kalo buka twitter pake wifi rmh ko ga ke load gitu video sama foto2nya ihhhhhhh @ BIZNET KNTL,1801532737360191694,,,in,ADULT ONLY 🔞 NO MINOR PLS,0,0,0,https://x.com/younnieverse_/status/1801532737360191694,1018695089537802240,younnieverse_
1801532592275263950,Fri Jun 14 08:30:15 +0000 2024,0,kalo emang terus2an biznet jadi 250 bulan depan ganti receiver,1801532592275263950,,,in,,0,0,0,https://x.com/paraNEWnormal/status/1801532592275263950,1065394520362225666,paraNEWnormal
1801234757688434848,Fri Jun 14 08:26:10 +0000 2024,0,@15yababyy @lemaonation Pakai DNS apa VPN kak? Setau ku kalau iPhone gabisa ganti DNS. Padahal wifi ku Biznet juga ,1801531564364644358,,15yababyy,in,,0,1,0,https://x.com/Bitteraplewine/status/1801531564364644358,1234100926895419394,Bitteraplewine
1801455639081943060,Fri Jun 14 08:11:07 +0000 2024,0,@onetwochachacha kl dari twt ini kagaa. cm bbrp hari lalu aku pake wifi biznet sempet ga kebuka bjir gatau itu dr twtnya apa providernya sih https://t.co/pj6IruiBg4,1801527775234560334,,onetwochachacha,in,unlabeled acc,0,0,0,https://x.com/stellitto/status/1801527775234560334,1474000586,stellitto
1801517818372100561,Fri Jun 14 07:47:21 +0000 2024,0,@putraseptiadii Hai @putraseptiadii Saat ini kami sudah lakukan optimalisasi dari sistem. Silakan coba kembali untuk koneksinya dengan diskonek wifi kemudian koneksikan kembali dan dibantu restart modemnya.  ,1801521794920419583,,putraseptiadii,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1801521794920419583,304822906,BiznetHome
1801517076181565687,Fri Jun 14 07:42:04 +0000 2024,0,@gilangjalu Hai @gilangjalu Saat ini kami sudah lakukan optimalisasi dari sistem. Silakan coba kembali untuk koneksinya dengan diskonek wifi kemudian koneksikan kembali dan dibantu restart modemnya.  ,1801520467951645111,,gilangjalu,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1801520467951645111,304822906,BiznetHome
1801519345354633533,Fri Jun 14 07:37:37 +0000 2024,0,Ping tidak terganggu bahkan ketika full speed download berjalan. Itu buktinya mereka bisa kasih ini. Tapi harus komplain terus setiap mau pakai ke Biznet baru dikasih lancar. Kan lucu. Pertanyaan saya kenapa bandwidth saya sering di-limit? Sebagai user saya berhak tahu. https://t.co/vNww9hORPW,1801519345354633533,https://pbs.twimg.com/media/GQBHpTEbEAIgakRl.png,,in,,0,0,0,https://x.com/putraseptiadii/status/1801519345354633533,631320554,putraseptiadii
1801516149840236615,Fri Jun 14 07:24:55 +0000 2024,0,@BiznetHome Masa setiap download pasti begini? Ini ada kesengajaan dari pihak Biznet apa gimana biar user ga bisa pakai bandwidth besar? https://t.co/njjL2kL9UA,1801516149840236615,https://pbs.twimg.com/media/GQBFYuXaQAEL5Zd.png,BiznetHome,in,,0,0,0,https://x.com/putraseptiadii/status/1801516149840236615,631320554,putraseptiadii
1801508641700462894,Fri Jun 14 07:09:16 +0000 2024,0,@kangmasai @_plukz Iye pake Biznet masih similar paketnya ,1801512212739330389,,kangmasai,in,Jakarta,0,0,0,https://x.com/didut/status/1801512212739330389,26948559,didut
1801491970541687068,Fri Jun 14 06:23:31 +0000 2024,0,@mavenroa aneh sekali... aku ga pake vpn kok (wifi provider: biznet; data provider: 3 for reference),1801500698854703207,,mavenroa,in,22 Y/O | 🇮🇩,0,0,0,https://x.com/BurnhamPeaches/status/1801500698854703207,779325222864302080,BurnhamPeaches
1801471935131328610,Fri Jun 14 06:18:55 +0000 2024,0,@BiznetHome script di url inspire[dot]biznetnetworks aja yg di-check.. koneksi Biznet saya aman kok.,1801499541050691984,,BiznetHome,in,Batam Island,0,1,0,https://x.com/rdiditfa/status/1801499541050691984,138812621,rdiditfa
1801495116676534519,Fri Jun 14 06:01:20 +0000 2024,1,Main game online suka nge lag? Artinya bandwith kecil &amp; ping tidak stabil. #PakeBiznet akan buat permainan game online kamu lancar! Contact Person : 0851-6262-8121 Area Coordinator Biznet Yogyakarta #mobajogja #mobilelegends #internetjogja #wifijogja #gameonline #biznetjogja https://t.co/ePakNfPLPR,1801495116676534519,https://pbs.twimg.com/media/GQAyQvFbEAEj2ax.jpg,,in,Yogyakarta,0,1,0,https://x.com/bznetjogja/status/1801495116676534519,359311572,bznetjogja
1801492385261830185,Fri Jun 14 05:50:29 +0000 2024,0,provider internet bagus selain @BiznetHome kalau daerah kelapa gading apaan ya biznet error mulu kesel banget. bayar hampir setengah juta tiap bulan buat internet cepet tapi servis kayak gini. kalau ada masalah bisa 30 menit abis teleponin CS karena errornya di atas 6 jam.,1801492385261830185,,,in,Indonesia,0,2,0,https://x.com/farwritesstuff/status/1801492385261830185,24796258,farwritesstuff
1801476530650104023,Fri Jun 14 04:47:30 +0000 2024,0,So far baca di laptop pake wifi biznet masi bisa,1801476533888106837,,_hyyhksj,in,btsvt,0,0,0,https://x.com/_hyyhksj/status/1801476533888106837,196451821,_hyyhksj
1801476379491635277,Fri Jun 14 04:46:53 +0000 2024,0,aku pake Biznet juga ga bisa buka ,1801476379491635277,,,in,she/her - ace,0,0,0,https://x.com/rkivenation/status/1801476379491635277,957578349261369344,rkivenation
1801476195688792150,Fri Jun 14 04:46:09 +0000 2024,0,@BiznetHome kakk cek dm pls biznet nya no internet dari semalem,1801476195688792150,,BiznetHome,in,,0,2,0,https://x.com/cantikazhr_/status/1801476195688792150,1677924054186233857,cantikazhr_
1801468938192359455,Fri Jun 14 04:17:19 +0000 2024,0,Pake 3 gue aman tp biznet ga bisa :(,1801468938192359455,,,in,,0,0,0,https://x.com/markjenoh/status/1801468938192359455,3235794576,markjenoh
1801289704157093948,Fri Jun 14 04:00:57 +0000 2024,0,@cr_lune aku pake biznet juga lemot tp gamau kebuka ,1801464822644814057,,cr_lune,in,mdni,0,0,0,https://x.com/borahoe/status/1801464822644814057,1019875187519455232,borahoe
1801452241515085828,Fri Jun 14 03:53:06 +0000 2024,0,@goldenamygdala aku udh coba kemaren gabisa pake private dns padahal???? kayanya yg pake biznet tsel wassalam,1801462844199997841,,goldenamygdala,in,mdni,0,1,0,https://x.com/borahoe/status/1801462844199997841,1019875187519455232,borahoe
1801435104063209621,Fri Jun 14 03:15:25 +0000 2024,0,@vanilabitz kenapa? crying in biznet yh lu aowkaoakao,1801453360127652310,,vanilabitz,in,🆄🅽🅻🅰🅱🅴🅻🅴🅳 🅰🅲🅲,0,0,0,https://x.com/shicchiiii/status/1801453360127652310,1015957530009190400,shicchiiii
1801214957180321927,Fri Jun 14 01:59:08 +0000 2024,0,@dumbo1510 Kak kyknya krn aku di rumah pake wifi biznet deh ini aku balik ke kantor pake tsel gabisa lagi,1801434163691852037,,dumbo1510,in,,0,2,0,https://x.com/hanrujongil/status/1801434163691852037,1533621071877877766,hanrujongil
1801429729758822798,Fri Jun 14 01:41:31 +0000 2024,0,akhirnya nyala juga wifi biznet ,1801429729758822798,,,in,unlabeled | Astri's 💗,0,0,0,https://x.com/Reezony/status/1801429729758822798,1087946371817197573,Reezony
1801428681094742102,Fri Jun 14 01:37:21 +0000 2024,0,walaweee wifi biznet cemana ini... masa ga bisa terkoneksi mulu udh dm ke atmin twitternya kaga direspon hadeh,1801428681094742102,,,in,unlabeled | Astri's 💗,0,0,0,https://x.com/Reezony/status/1801428681094742102,1087946371817197573,Reezony
1801258520127705088,Fri Jun 14 01:34:56 +0000 2024,0,@bagjancuk @BiznetHome Iya nih parah banget ya kerjaan gua jadi terganggu gara gara biznet mati masalahnya PC gua cuma bisa pake kabel LAN :(,1801428075168862594,,bagjancuk,in,,0,2,0,https://x.com/viorendd/status/1801428075168862594,967045190,viorendd
1801409425456173450,Fri Jun 14 00:20:50 +0000 2024,0,Alhamdulliah sementara pakai starlink. Akhirnya bisa masang wifi. Udh nyerah nunggu indihome odp full terus di desa mana daftar pake ktp. Sekalian nunggu biznet dan fiber swasta lainnya masuk desa itupun kyknya masih lama. Dibanding pindah rumah mending pake starlink. https://t.co/wto0Dm93am,1801409425456173450,https://pbs.twimg.com/media/GP_kUkybUAAE6EF.jpg,,in,worldwide,0,0,0,https://x.com/zaroldacc/status/1801409425456173450,3267225824,zaroldacc
1801408304373002371,Fri Jun 14 00:19:35 +0000 2024,0,@VonLycaonnn katanya sih telkomsel sm indihome soalnya gw indosat sm biznet bisa,1801409109985792210,,VonLycaonnn,in,homophobes don't interact 🤩 ,0,2,0,https://x.com/hhhgatau/status/1801409109985792210,3236803650,hhhgatau
1801294776798691482,Thu Jun 13 16:45:15 +0000 2024,0,biznet gkbisa pake vpn ,1801294776798691482,,,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/sumekarjati/status/1801294776798691482,161193801,sumekarjati
1801274317701091395,Thu Jun 13 16:00:58 +0000 2024,0,@avantlaurore aku pake wifi biznet masih bisa (ato pake vpn) (ato coba pake puffin browser),1801283631274762264,,avantlaurore,in,,0,1,0,https://x.com/dearbbhyun/status/1801283631274762264,936519009746296832,dearbbhyun
1801282790153162801,Thu Jun 13 15:57:38 +0000 2024,0,Biznet ni knapa yakk lemotnya bukan main pdhal sblumnya g pernah ky gni. Fakklahh,1801282790153162801,,,in,,0,0,0,https://x.com/sryprmd1/status/1801282790153162801,1306477675700051968,sryprmd1
1801272245597381008,Thu Jun 13 15:54:58 +0000 2024,0,@lordmaydemort seharian pake tsel gabisaaa tp wifi kosan pake biznet bisa,1801282122956841196,,lordmaydemort,in,,0,0,0,https://x.com/dearbbhyun/status/1801282122956841196,936519009746296832,dearbbhyun
1801280944009335199,Thu Jun 13 15:50:17 +0000 2024,0,Habis kontrak gua akan ganto ke biznet,1801280944009335199,,,in,,0,1,0,https://x.com/angstemhoe/status/1801280944009335199,1231430497273671680,angstemhoe
1801277305266057238,Thu Jun 13 15:35:50 +0000 2024,0,Pake wifi (biznet) nda bisa pake data (telkomsel) juga nda bisa. Akhirnya harus pake vpn https://t.co/hsIEZdxl9k,1801277305266057238,https://pbs.twimg.com/media/GP9sJ9hbgAEaWfV.jpg,,in,i yap a LOT,0,1,0,https://x.com/viragofairy/status/1801277305266057238,1793256860570750976,viragofairy
1801276688128745680,Thu Jun 13 15:33:23 +0000 2024,0,Anjrit pantes loadingnya agak lama tapi pake Biznet aman si,1801276688128745680,,,in,,0,0,0,https://x.com/Iodimetric/status/1801276688128745680,1674327263687639040,Iodimetric
1801253310143582691,Thu Jun 13 15:18:48 +0000 2024,0,@djenanggulo waduh. mudah2an AO3nya hiccup aja ya. aku pake biznet masi bisa sih.,1801273021199692098,,djenanggulo,in,Zhongli & Tartaglia's Chamber,0,1,0,https://x.com/siriuslyelmo/status/1801273021199692098,71212106,siriuslyelmo
1801203260839317861,Thu Jun 13 15:09:21 +0000 2024,0,@Telkomsel User telkomsel disini ga banyak biasanya pun kalo dirumah pake biznet. Cuma kalo pas lagi diluar itu semua yg bareng pake telkomsel Telukjambe sama semua keluhannya lagi grupcall WA tiba2 putus2.,1801270642383409219,,Telkomsel,in,,0,1,0,https://x.com/cebansekilo/status/1801270642383409219,115085666,cebansekilo
1801262839560274121,Thu Jun 13 14:41:59 +0000 2024,1,@rayrestufauzi @IndiHomeCare biznet juga om,1801263753364976003,,rayrestufauzi,in,pfp: @yufa_id,0,0,0,https://x.com/katanyajoko/status/1801263753364976003,780031975457382401,katanyajoko
1801248868614742318,Thu Jun 13 14:31:17 +0000 2024,0,@sleethrin I USE BIZNET MIMIN AND IT CANNOT OPEEEEENNNNNNNNNMNNNN Yg laporan ke kom*nfo ttg AO3 semoga biduran seumur hidup,1801261060349149262,,sleethrin,in,randomly follow people,0,1,0,https://x.com/nananafyou/status/1801261060349149262,1255796787933138946,nananafyou
1801259137483112521,Thu Jun 13 14:23:38 +0000 2024,0,BIZNET BANGSATTTTT TERNYATA BENER DIBLOKIR,1801259137483112521,,,in,she/her 🌈 lagibts,0,1,0,https://x.com/luhscu/status/1801259137483112521,859057160595980288,luhscu
1801255839938081051,Thu Jun 13 14:22:16 +0000 2024,0,@usnialfa atau manapun sing kejangkau biznet alias anjir biznet drg buka ning sukoharjo bagianku : ),1801258793445347815,,maulanaa_dim,in,"Yogyakarta, Indonesia",0,1,0,https://x.com/maulanaa_dim/status/1801258793445347815,1065892258266791938,maulanaa_dim
1801230955241406727,Thu Jun 13 14:15:55 +0000 2024,0,@alebeado iyaaa akhirnya ada nilai plus biznet ,1801257193062428694,,alebeado,in,25↑ she/her,0,0,0,https://x.com/monaisyle/status/1801257193062428694,1490921018587713537,monaisyle
1801221180671795524,Thu Jun 13 13:34:46 +0000 2024,0,@ng_dennydaniel @ng_dennydaniel Hi ka malam. Mohon maaf untuk kendalanya yang kamu alami ya karena saat ini ada indikasi gangguan area di tempat kamu. Kendala ini sedang dalam penanganan lebih lanjut oleh tim Biznet mudah-mudahan dapat segera terselesaikan.  syh,1801246836893909050,,ng_dennydaniel,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1801246836893909050,304822906,BiznetHome
1801243995890446712,Thu Jun 13 13:23:28 +0000 2024,0,Biznet gangguan?,1801243995890446712,,,in,"Kasihan, Indonesia",0,0,0,https://x.com/dikamakansiang/status/1801243995890446712,1341266707,dikamakansiang
1801242579704684548,Thu Jun 13 13:17:51 +0000 2024,0,Biznet anjing napa ip ke overwatch2 di blok dah cacat banget,1801242579704684548,,,in,Mardipoor,0,0,0,https://x.com/netizengoblok/status/1801242579704684548,909791543216586752,netizengoblok
1801202957247275188,Thu Jun 13 12:48:11 +0000 2024,0,@Moving_03 @BiznetNetworks @Moving_03 Hai semoga koneksinya dapat digunakan dengan normal dan stabil ya.  ,1801235115902992519,,Moving_03,in,Indonesia,0,1,0,https://x.com/BiznetHome/status/1801235115902992519,304822906,BiznetHome
1801232736373600699,Thu Jun 13 12:38:44 +0000 2024,0,Sedih biznet lemot banget ,1801232736373600699,,,in,"Kudus, Indonesia",0,0,0,https://x.com/sffzhh/status/1801232736373600699,881462655105376256,sffzhh
1801232596539769079,Thu Jun 13 12:38:10 +0000 2024,0,sumpah gabisa lagi guys INI GW PAKE BIZNET LOH,1801232596539769079,,,in,,0,0,0,https://x.com/ryuudon_/status/1801232596539769079,1441994900518543360,ryuudon_
1801229515256979486,Thu Jun 13 12:35:20 +0000 2024,0,@_pixyies Betul cinta. Barusan aku coba bisa kebuka! aku juga pakai biznet soalnya. ,1801231882107097536,,_pixyies,in,,0,2,0,https://x.com/amantendre/status/1801231882107097536,1794162051851673600,amantendre
1801231443282260458,Thu Jun 13 12:33:35 +0000 2024,0,@BiznetHome malam kak ini biznet kalo malem bermasalah terus. Tolong lah udah sebulan lebih nih..,1801231443282260458,,BiznetHome,in,♡h,0,1,0,https://x.com/linggayuliyane/status/1801231443282260458,1475801978898771973,linggayuliyane
1801229340744830987,Thu Jun 13 12:25:14 +0000 2024,0,ALHAMDULILLAH BISA FYUH... tapi serius deh guys ini gw pake biznet juga lemot MAMAHHHHH aku TakuUD,1801229340744830987,,,in,,0,1,0,https://x.com/ryuudon_/status/1801229340744830987,1441994900518543360,ryuudon_
1801226709049729437,Thu Jun 13 12:14:47 +0000 2024,0,woi biznet juga anjeng WOI MAKSUD LU AP kenapa GBS NGELOAD AO3 NYA?!?! @BiznetHome https://t.co/atateieMZ3,1801226709049729437,https://pbs.twimg.com/media/GP8-JXVawAA6VnZ.jpg,,in,pub rant | dnss ,0,1,0,https://x.com/_pixyies/status/1801226709049729437,546406022,_pixyies
1801226327598751934,Thu Jun 13 12:13:16 +0000 2024,0,Disini ada yg pake biznet ga ya?,1801226327598751934,,,in,Indonesia,0,0,0,https://x.com/xooyaxee/status/1801226327598751934,1231225864722903042,xooyaxee
1801224821508096007,Thu Jun 13 12:07:17 +0000 2024,1,BIZNET HOME Diskon Instalasi 40% Bonus 100 Mbps Harga sudah termasuk PPN 11% PROMO Berlaku 1-30 Juni 2024 Contact Person 0851-6262-8121 Area Coordinator Biznet Yogyakarta #BiznetJogja #BiznetYogyakarta #InternetJogja #WifiJogja https://t.co/qlLloKKlagiC,1801224821508096007,https://pbs.twimg.com/media/GP88bZ0acAAKxc2.jpg,,in,Yogyakarta,0,1,0,https://x.com/bznetjogja/status/1801224821508096007,359311572,bznetjogja
1801224148813066581,Thu Jun 13 12:04:36 +0000 2024,0,Ner bener pake tsel gak bisa Bisanya pake wifi rumah biznet ,1801224148813066581,,,in,,0,3,0,https://x.com/antqromantica/status/1801224148813066581,1261539010595262465,antqromantica
1801223814334071251,Thu Jun 13 12:03:17 +0000 2024,0,gais review pemakaian biznet dongg,1801223814334071251,,,in,,0,0,0,https://x.com/kaybluesea/status/1801223814334071251,980252654055038976,kaybluesea
1801222610858156522,Thu Jun 13 11:58:30 +0000 2024,0,apa si biznet lemot banget puq,1801222610858156522,,,in,,0,0,0,https://x.com/pacarnyarenjun_/status/1801222610858156522,1156340562250756097,pacarnyarenjun_
1801215321446993937,Thu Jun 13 11:29:32 +0000 2024,0,Ajuga ini mah sama kayak kasus ffn kena blokir. Indosat-tri-xl itu grup swasta yang masih bisa buka ffn dulu Btw Biznet juga ga bisa,1801215321446993937,,,in,"Blue dream, don't let it go🎶",0,0,0,https://x.com/Pazhan_/status/1801215321446993937,1651276123089813506,Pazhan_
1801183561690615919,Thu Jun 13 11:11:38 +0000 2024,5,@ibnux Gak cuman IndiHome ternyata XL home sama persis Biznet lebih kejam https://t.co/bBNcRNPLKT,1801210817666261209,https://pbs.twimg.com/media/GP8vsIzaoAAdS7D.jpg,ibnux,in,Wonosobo,0,1,1,https://x.com/muktafinn/status/1801210817666261209,1181441054,muktafinn
1801210313846731236,Thu Jun 13 11:09:38 +0000 2024,0,@IndiHomeCare min biznet udah nyampe lokasiku nihh dan paketnya murah2 150mbps cuman 175k aja. Kira2 indihome kapan min turun harga?,1801210313846731236,,IndiHomeCare,in,,0,0,0,https://x.com/yusufmsword/status/1801210313846731236,1584817854246813698,yusufmsword
1801182538913796599,Thu Jun 13 11:09:29 +0000 2024,0,@nailongdino Indihome soalnya biznet ga sampe sini,1801210275645001915,,nailongdino,in,21+. minor dni. she/they,0,2,0,https://x.com/arlecchinose/status/1801210275645001915,1749445627472478208,arlecchinose
1801207357353144807,Thu Jun 13 10:57:53 +0000 2024,0,Biznet bngkeee indosattt taiii,1801207357353144807,,,in,,0,0,0,https://x.com/itoohyunb/status/1801207357353144807,433935294,itoohyunb
1801207304068759590,Thu Jun 13 10:57:40 +0000 2024,0,anj ini ao3 kena ban biznet kah lemot banget,1801207304068759590,,,in,,0,0,0,https://x.com/setegguk/status/1801207304068759590,865445529299296259,setegguk
1801204789524766943,Thu Jun 13 10:47:41 +0000 2024,0,biznet lemot banget allahuakbar,1801204789524766943,,,in,,0,0,0,https://x.com/ppuddyy/status/1801204789524766943,3448868298,ppuddyy
1801167990148509722,Thu Jun 13 10:09:03 +0000 2024,0,@Dindanrs @Dindanrs Hai Sudah kami bantu optimalkan kembali ya. Silakan dicoba kembali jika dirasa masih kendala bisa DM kami ya.  ,1801195067358749118,,Dindanrs,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1801195067358749118,304822906,BiznetHome
1801176058374275577,Thu Jun 13 10:07:06 +0000 2024,0,@xvrszgrds Itu Biznet di Bali chik coba tanya yg Biznet Fabriek ada kantornya tu. So far okesih jaringan yg Fabriek,1801194578499997941,,xvrszgrds,in,,0,1,0,https://x.com/RyandCyno/status/1801194578499997941,395753876,RyandCyno
1801176058374275577,Thu Jun 13 10:02:06 +0000 2024,0,@RyandCyno itu masang biznet caranya gimana ,1801193317578985625,,RyandCyno,in,Indonesia,0,1,0,https://x.com/xvrszgrds/status/1801193317578985625,2282110092,xvrszgrds
1801191097886245007,Thu Jun 13 09:53:16 +0000 2024,0,Biznet my republic bnetfit gak masuk semua ke rumah. Gak ada pilihan lagi nih?,1801191097886245007,,,in,,0,0,0,https://x.com/azhari__r/status/1801191097886245007,246281108,azhari__r
1801182538913796599,Thu Jun 13 09:41:47 +0000 2024,0,@nailongdino Kalo daerah jdetabek hrsnya lebih stabil ya ken tp sejauh ini biznet jakarta jarang gangguan yg bombastis gt,1801188204550541636,,nailongdino,in,21+. minor dni. she/they,0,1,0,https://x.com/arlecchinose/status/1801188204550541636,1749445627472478208,arlecchinose
1801186538954621201,Thu Jun 13 09:35:09 +0000 2024,0,@BiznetHome halooooooooo Biznet daerah Lubang Buaya dari jam 12 sampe skrg masih LOS loh!!!!,1801186538954621201,,BiznetHome,in,Jakarta,0,1,0,https://x.com/kvnmkf/status/1801186538954621201,239829816,kvnmkf
1801142441049006555,Thu Jun 13 09:32:07 +0000 2024,0,@hidjautua pukpuk jangan nangis dulu sekarang udah bisa akses belum? tadi wifi kampus gabisa tp wifi rumahku provider biznet bisa,1801185774236512424,,hidjautua,in,she they lesbian,0,1,0,https://x.com/gayshinoa/status/1801185774236512424,1488366936819789825,gayshinoa
1801182538913796599,Thu Jun 13 09:19:16 +0000 2024,0,setelah sekian lama akhirnya biznet udah ada jaringan di daerah gw ,1801182538913796599,,,in,konohagakure,0,1,0,https://x.com/nailongdino/status/1801182538913796599,1730385181637570560,nailongdino
1801138505713897648,Thu Jun 13 07:33:49 +0000 2024,0,@ramdhaannn_ @ramdhaannn_ Hai DM kamu sudah kami respin ya.  ,1801156002668220851,,ramdhaannn_,in,Indonesia,0,1,0,https://x.com/BiznetHome/status/1801156002668220851,304822906,BiznetHome
1801138505713897648,Thu Jun 13 07:17:15 +0000 2024,0,@ramdhaannn_ @ramdhaannn_ Silahkan dicek DM kami ya Kak.  fka,1801151832141783061,,ramdhaannn_,in,Indonesia,0,1,0,https://x.com/BiznetHome/status/1801151832141783061,304822906,BiznetHome
1801109366248255666,Thu Jun 13 05:34:59 +0000 2024,0,@brnyng Uploadnya kecil banget yaa.. masa gedean biznet sama republic,1801126097217790222,,brnyng,in,"Tangerang, Indonesia",0,1,0,https://x.com/msclrst/status/1801126097217790222,1231970406585622528,msclrst
1800093180597346556,Thu Jun 13 04:38:04 +0000 2024,0,@jombloembrio Hallo kak izin siapa tau berminat dengan Biznet kita sedang ada Promo 1-30 Juni 2024 jika berminat bisa menghubungi kami di WA 0851-6262-8121 https://t.co/vVMxUiADFy,1801111774286225624,https://pbs.twimg.com/media/GP7VnK3bwAAbL1B.jpg,jombloembrio,in,Yogyakarta,0,0,0,https://x.com/bznetjogja/status/1801111774286225624,359311572,bznetjogja
1801110269088948624,Thu Jun 13 04:32:05 +0000 2024,1,BIZNET HOME Diskon Instalasi 40% Bonus 100 Mbps Harga sudah termasuk PPN 11% PROMO Berlaku 1-30 Juni 2024 Contact Person 0851-6262-8121 Area Coordinator Biznet Yogyakarta #BiznetJogja #PakeBiznet #InternetJogja #WifiJogja https://t.co/ttY3NT8MJw,1801110269088948624,https://pbs.twimg.com/media/GP7UPkIboAAkxvL.jpg,,in,Yogyakarta,0,1,0,https://x.com/bznetjogja/status/1801110269088948624,359311572,bznetjogja
1801076721569108243,Thu Jun 13 04:05:19 +0000 2024,0,@vespoweed Tagihan biznet iuran lingkungan,1801103532906758415,,vespoweed,in,"Masama, Nigeria",0,1,0,https://x.com/sekdes_palurah/status/1801103532906758415,1602905045099429889,sekdes_palurah
1801079204928471170,Thu Jun 13 02:28:39 +0000 2024,0,Fiber optic di Indonesia itu terkesan cuma gimmick. Internet tetep masih ga bisa stabil. Dari pemantauan kami normal - Biznet FYI kalian internet punya ping di atas 25ms aja udah bisa dibilang tinggi. Lah ini sampai 3800ms anjir. Belum dihitung RTO-nya. Normal pala lu. https://t.co/UOXXG5BwLB,1801079204928471170,https://pbs.twimg.com/media/GP63sGba4AA8_W4.png,,in,,0,1,0,https://x.com/putraseptiadii/status/1801079204928471170,631320554,putraseptiadii
1801078412137857297,Thu Jun 13 02:25:30 +0000 2024,2,Biznet ini semenjak buka promo untuk cari pelanggan baru layanan untuk pelanggan lama jadi kayak tai.,1801078412137857297,,,in,,0,0,0,https://x.com/putraseptiadii/status/1801078412137857297,631320554,putraseptiadii
1801019447395877098,Wed Jun 12 22:31:12 +0000 2024,0,Baru jam segini biznet kek siput anjer,1801019447395877098,,,in,,0,1,0,https://x.com/agasandra/status/1801019447395877098,126234167,agasandra
1800972640305414366,Wed Jun 12 19:25:12 +0000 2024,0,uji sabar sesungguhnya adalah mesen gocar jam segini di biznet tecno (lama banget ngentot gamau pd ambil),1800972640305414366,,,in,,0,1,0,https://x.com/sonofthorfin/status/1800972640305414366,1140228697397403655,sonofthorfin
1800902003897585698,Wed Jun 12 18:07:27 +0000 2024,0,@netizengoblok @netizengoblok Hi. Selamat pagi . Apakah bisa info ke mimin ID pelanggan kamu ? Agar dibantu pengecekan kendala kamu. Thanks    nko,1800953074921644186,,netizengoblok,in,Indonesia,0,1,0,https://x.com/BiznetHome/status/1800953074921644186,304822906,BiznetHome
1800915818026578399,Wed Jun 12 15:51:03 +0000 2024,0,@urfriend_ai Oklh si paling biznet,1800918748716769755,,urfriend_ai,in,#unlabeled,0,1,0,https://x.com/midazoam/status/1800918748716769755,1020818508,midazoam
1800866511248330852,Wed Jun 12 15:40:35 +0000 2024,0,@midazoam okoklh pake biznet ya kak,1800916114039624023,,midazoam,in,,0,1,0,https://x.com/urfriend_ai/status/1800916114039624023,1709522662664597504,urfriend_ai
1800878088533987676,Wed Jun 12 13:52:23 +0000 2024,0,@hedroine YAKANNN kantor aku pake biznet gapernah lemot sebel banget jir,1800888883946962953,,hedroine,in,,0,0,0,https://x.com/kawaiichichu/status/1800888883946962953,1011282459877519360,kawaiichichu
1800878088533987676,Wed Jun 12 13:51:34 +0000 2024,0,@wonyscard cbn apah pengen biznet ,1800888679847878733,,wonyscard,in,,0,0,0,https://x.com/kawaiichichu/status/1800888679847878733,1011282459877519360,kawaiichichu
1800883729466019872,Wed Jun 12 13:42:15 +0000 2024,0,@blucberrie dah pindah aja ke biznet wkwkwkwk,1800886332669227195,,blucberrie,in,25+,0,1,0,https://x.com/TembakanAPI/status/1800886332669227195,1616859061622034435,TembakanAPI
1800164296225382538,Wed Jun 12 13:42:15 +0000 2024,0,@alfiannsyhh @alfiannsyhh Hi. akan segera dicek ya Kak.      ,1800886332082073695,,alfiannsyhh,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1800886332082073695,304822906,BiznetHome
1800876034948251800,Wed Jun 12 13:01:20 +0000 2024,0,@BiznetHome abang mau tanya daerah pamulang gak bisa masang biznet yaa,1800876034948251800,,BiznetHome,in,,0,1,0,https://x.com/Lily30661977/status/1800876034948251800,1244029808842952707,Lily30661977
1800838002203304294,Wed Jun 12 12:45:15 +0000 2024,0,@kulodimas @kulodimas Hi. Benar Kak khusul bulan ini mendapat kenaikan bandwidth 100 mbps ya.    ,1800871990267617436,,kulodimas,in,Indonesia,0,0,0,https://x.com/BiznetHome/status/1800871990267617436,304822906,BiznetHome
